metodo;geografía;sexo;edad;estudios;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P24;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;imagen_massa;imagen_villaruel;imagen_macri;imagen_milei;imagen_bullrich;imagen_cfk
IVR;NOA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;1.0061214290132;0.2149284369299452;0.98974239715049;0.21272378638285186;0.923555974764576;0.1964623238884262;0.994776393869599;0.1954360820889698;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;1.45204051898392;0.6857418584064116;0.965362198393827;0.6619892679618818;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;0.923555974764576;0.43615930974197464;0.965362198393827;0.42105171010244674;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Algo positivo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.923555974764576;0.4815396927266213;0.994776393869599;0.4790243190356631;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.923555974764576;0.19417648243979535;0.994776393869599;0.19316218097574314;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo negativo;Algo negativo;Muy positivo;Muy positivo;Algo positivo;Algo negativo;Que gane Javier Milei;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.99424904462305;1.107688705962278;0.683731578567847;0.7573617474893641;0.977250595570355;0.740132218796186;1.02151472734302;0.7560559616813703;1.0061214290132;0.7606841045808095;0.98974239715049;0.7528813091420844;1.45204051898392;1.0932141668599653;1.04559517198309;1.1430594548122959;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.21386734889247;1.7990431095280026;0.683731578567847;1.2300625851891893;1.01894833299725;1.2533702206608122;0.938351259410849;1.1761015250651268;0.994415194355708;1.1695332266296827;0.98974239715049;1.1575366192716094;0.923555974764576;1.069049860737083;0.965362198393827;1.032020323753765;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;1.45204051898392;0.3052896933596526;0.994776393869599;0.3036949802458709;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;0.994415194355708;0.5206717888877855;0.98974239715049;0.5153309444624307;1.45204051898392;0.7482814120457015;0.994776393869599;0.7443726846744745;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Algo negativo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.923555974764576;0.4815396927266213;0.994776393869599;0.4790243190356631;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.47929057718103;0.548705637194426;0.8116950787478273;0.683731578567847;0.5549815575080049;1.00354176963286;0.556947174335184;1.03020956342626;0.5737723053233391;1.0061214290132;0.577284611760116;0.98974239715049;0.5713630554815472;0.923555974764576;0.5276857636497269;0.994776393869599;0.5249293410598008;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Muy positivo;Muy positivo;Algo negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;1.21386734889247;1.7990431095280026;0.683731578567847;1.2300625851891893;1.01894833299725;1.2533702206608122;0.938351259410849;1.1761015250651268;1.0061214290132;1.183300947063129;0.98974239715049;1.1711631158967064;1.45204051898392;1.7005762986214785;0.965362198393827;1.6416720741736677;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;0.994415194355708;0.5206717888877855;0.98974239715049;0.5153309444624307;0.923555974764576;0.4759369727393497;0.994776393869599;0.47345086545086396;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.923555974764576;0.19417648243979535;0.994776393869599;0.19316218097574314;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;1.0061214290132;0.2149284369299452;0.98974239715049;0.21272378638285186;1.45204051898392;0.30888355717958077;0.994776393869599;0.30727007113671745;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.954383835672466;0.20065800143355558;0.994776393869599;0.19960984306715326;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Algo negativo;Muy positivo;Algo positivo;Algo negativo;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;1.45204051898392;0.6857418584064116;0.965362198393827;0.6619892679618818;NS/NC;NS/NC;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.923555974764576;0.4815396927266213;0.994776393869599;0.4790243190356631;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo negativo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.21386734889247;1.7990431095280026;0.683731578567847;1.2300625851891893;1.01894833299725;1.2533702206608122;0.938351259410849;1.1761015250651268;0.994415194355708;1.1695332266296827;0.98974239715049;1.1575366192716094;0.923555974764576;1.069049860737083;0.965362198393827;1.032020323753765;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Javier Milei;El país iniciará una etapa de crecimiento económico;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;1.45204051898392;0.6857418584064116;0.965362198393827;0.6619892679618818;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;POSITIVA
IVR;NOA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;1.0061214290132;0.2149284369299452;0.98974239715049;0.21272378638285186;0.923555974764576;0.1964623238884262;0.994776393869599;0.1954360820889698;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Juan Schiaretti de  Hacemos por nuestro país;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.954383835672466;0.49761325954295693;0.994776393869599;0.49501392386983956;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;No sabe/No tiene opinión formada;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.954383835672466;0.20065800143355558;0.994776393869599;0.19960984306715326;NEGATIVA;POSITIVA;POSITIVA;NS/NC;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.923555974764576;0.4815396927266213;0.994776393869599;0.4790243190356631;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;1.0061214290132;0.2149284369299452;0.98974239715049;0.21272378638285186;0.923555974764576;0.1964623238884262;0.994776393869599;0.1954360820889698;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy positivo;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;1.21386734889247;1.7990431095280026;0.683731578567847;1.2300625851891893;1.01894833299725;1.2533702206608122;0.938351259410849;1.1761015250651268;1.0061214290132;1.183300947063129;0.98974239715049;1.1711631158967064;1.45204051898392;1.7005762986214785;0.965362198393827;1.6416720741736677;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;16-23;Nivel Primario, ya sea completo o incompleto;Algo negativo;Algo positivo;Muy negativo;Muy positivo;Muy negativo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Juan Schiaretti de  Hacemos por nuestro país;2.34333245461974;1.99424904462305;4.673188508859603;0.683731578567847;3.1952065561076997;0.977250595570355;3.1225175099265523;1.07086020326163;3.343779735367946;0.994415194355708;3.325105375428594;0.98974239715049;3.2909977650546764;0.954383835672466;3.1408750702023953;1.04559517198309;3.2840838092056734;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;1.08834275989641;0.2288226968152894;0.994776393869599;0.22762741717343019;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Muy negativo;Algo positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Votó en blanco;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;0.453170217217346;0.23628177729814745;0.994776393869599;0.2350475343577508;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.47929057718103;0.548705637194426;0.8116950787478273;0.683731578567847;0.5549815575080049;1.00354176963286;0.556947174335184;1.03020956342626;0.5737723053233391;0.994415194355708;0.5705678985140309;0.98974239715049;0.5647152396123944;0.923555974764576;0.5215461335846361;0.994776393869599;0.5188217820039565;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.923555974764576;0.19417648243979535;0.994776393869599;0.19316218097574314;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;1.0061214290132;0.5268011261855786;0.98974239715049;0.5213974094524924;1.45204051898392;0.7570901650182684;0.994776393869599;0.7531354241910128;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Muy positivo;Algo positivo;Muy positivo;Muy negativo;No sabe/No tiene opinión formada;Seguro lo votaría;Podría llegar a votarlo;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;1.45204051898392;0.6857418584064116;0.965362198393827;0.6619892679618818;NS/NC;NS/NC;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;0.994415194355708;0.21242774203893433;0.98974239715049;0.21024874262688079;0.923555974764576;0.19417648243979535;0.994776393869599;0.19316218097574314;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Masculino;16-23;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Algo positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;2.34333245461974;1.21386734889247;2.844494754262948;0.683731578567847;1.9448708885601658;1.01894833299725;1.9817229497932611;1.07086020326163;2.1221482408238486;1.0061214290132;2.1351388206355386;0.98974239715049;2.113237414584888;0.923555974764576;1.9516930403359185;0.965362198393827;1.8840906840086142;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.21386734889247;1.7990431095280026;0.683731578567847;1.2300625851891893;1.01894833299725;1.2533702206608122;0.938351259410849;1.1761015250651268;0.994415194355708;1.1695332266296827;0.98974239715049;1.1575366192716094;0.923555974764576;1.069049860737083;0.965362198393827;1.032020323753765;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
