metodo;plaza;estrato;sexo;edad;estudios;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;pondvotant;pondedadestudiosestratoestudios2edad2sexovotant;pondestrato2;pondedadestudiosestratoestudios2edad2sexovotantestrato2;pondedad3;pondedadestudiosestratoestudios2edad2sexovotantestrato2edad3;imagen_massa;imagen_milei;imagen_bulrich;imagen_kicillof;imagen_piparo;imagen_grindetti
IVR;Lomas de Zamora;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;3 - Algo negativa;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;No sabe // Está indeciso;Javier Milei;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;5 - Ns/Nc;SI;SI;Javier Milei;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;1.58246318882505;1.061532730701705;1.02929048551713;1.092625539776283;0.997005690313739;1.0893538805390746;2.0;1.0;2.0;2.0;1.0;3.0
IVR;Lomas de Zamora;Tercera;1 - Hombre;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;5 - Ns/Nc;1 - Muy positiva;1 - Muy positiva;1 - Muy positiva;No sabe // Está indeciso;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;Axel Kicillof de Unión por la Patria;5 - Ns/Nc;5 - Ns/Nc;No;No;Javier Milei;0.525664121129009;1.70745517192425;0.8975479223167417;1.06714403708791;0.9578129133009535;0.994940874008987;0.9529672170967448;1.07325861063304;1.0227802714000869;0.926079915545157;0.9471762673594452;1.58246318882505;1.4988715764250358;1.02929048551713;1.5427742526263513;0.997005690313739;1.538154708737998;3.0;1.0;1.0;1.0;3.0;3.0
IVR;Merlo;Tercera;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;5 - Ns/Nc;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;No sabe // Está indeciso;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;No vi el debate;No fui a votar;5 - Ns/Nc;5 - Ns/Nc;SI;SI;Otro;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;1.07954099546258;0.7819706395165748;0.585714285714286;0.458011374573994;1.02929048551713;0.4714267501076344;0.997005690313739;0.47001515242342456;3.0;2.0;2.0;1.0;3.0;3.0
IVR;Merlo;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;5 - Ns/Nc;SI;SI;Horacio R Larreta;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;1.25706235116014;0.36728179763639157;1.02929048551713;0.3780396598107658;0.997005690313739;0.37690769199560364;2.0;1.0;1.0;2.0;1.0;3.0
IVR;Merlo;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;1 - Muy positiva;5 - Ns/Nc;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Myriam Bregman;Néstor Grindetti de Juntos;3 - Algo negativa;1 - Muy positiva;SI;SI;Javier Milei;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;1.58246318882505;0.4623556851803601;1.02929048551713;0.4758983076808982;0.997005690313739;0.47447332076853405;2.0;2.0;1.0;3.0;2.0;1.0
IVR;Merlo;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;No vi el debate;Néstor Grindetti de Juntos;5 - Ns/Nc;1 - Muy positiva;SI;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;1.03399275840472;0.6936130736602545;1.02929048551713;0.7139293373487923;0.997005690313739;0.7117916118186629;2.0;2.0;1.0;2.0;3.0;1.0
IVR;Merlo;Tercera;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;2 - Algo positiva;1 - Muy positiva;3 - Algo negativa;No sabe // Está indeciso;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;No sabe // Está indeciso;2 - Algo positiva;5 - Ns/Nc;SI;SI;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;1.07954099546258;0.340591072105347;1.03399275840472;0.35216870213422863;1.02929048551713;0.36248389440367773;0.997005690313739;0.3613985053675512;1.0;1.0;1.0;2.0;1.0;3.0
IVR;Merlo;Tercera;2 - Mujer;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;3 - Algo negativa;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;En blanco o no irá a votar;4 - Muy negativa;2 - Algo positiva;No;SI;Bullrich;0.525664121129009;1.70745517192425;0.8975479223167417;1.06714403708791;0.9578129133009535;0.994940874008987;0.9529672170967448;1.07325861063304;1.0227802714000869;1.07954099546258;1.1041332323267377;1.03399275840472;1.1416657665398429;1.02929048551713;1.1751057111400813;0.997005690313739;1.171587080726834;2.0;2.0;2.0;2.0;2.0;1.0
IVR;Merlo;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Myriam Bregman;Néstor Grindetti de Juntos;3 - Algo negativa;2 - Algo positiva;SI;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;1.03399275840472;0.6936130736602545;1.02929048551713;0.7139293373487923;0.997005690313739;0.7117916118186629;2.0;2.0;1.0;2.0;2.0;1.0
IVR;Merlo;Tercera;1 - Hombre;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;3 - Algo negativa;SI;SI;Javier Milei;1.88490361692397;0.526070473344839;0.991592137964592;1.06714403708791;1.0581716372521666;0.996126363843845;1.054072665338689;0.916330487738784;0.9658789195419208;0.926079915545157;0.8944810682362295;1.58246318882505;1.4154833635847408;1.02929048551713;1.4569435585455583;1.07373862755802;1.5643765769822058;1.0;1.0;2.0;2.0;1.0;2.0
IVR;Moreno;Tercera;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;No vi el debate;Néstor Grindetti de Juntos;2 - Algo positiva;1 - Muy positiva;SI;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;1.07954099546258;0.7819706395165748;1.03399275840472;0.8085519785452461;1.02929048551713;0.8322348585626725;0.997005690313739;0.8297428896644342;2.0;2.0;2.0;1.0;1.0;1.0
IVR;Moreno;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;En blanco o no irá a votar;1 - Muy positiva;1 - Muy positiva;No;SI;Bullrich;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;1.03399275840472;0.6936130736602545;1.02929048551713;0.7139293373487923;0.997005690313739;0.7117916118186629;2.0;2.0;1.0;2.0;1.0;1.0
IVR;Moreno;Tercera;2 - Mujer;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;No;No;Sergio Massa;1.88490361692397;0.526070473344839;0.991592137964592;1.06714403708791;1.0581716372521666;0.996126363843845;1.054072665338689;0.916330487738784;0.9658789195419208;1.07954099546258;1.0427058902986066;0.645247436849384;0.6728033031029309;1.02929048551713;0.6925100385083446;1.07373862755802;0.7435747783181016;1.0;2.0;2.0;1.0;2.0;2.0
IVR;Moreno;Tercera;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;1.07954099546258;0.7819706395165748;0.645247436849384;0.5045645508395435;1.02929048551713;0.5193434915083665;0.997005690313739;0.5177884162612463;1.0;2.0;2.0;1.0;2.0;2.0
IVR;Moreno;Tercera;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;3 - Algo negativa;2 - Algo positiva;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Myriam Bregman;Axel Kicillof de Unión por la Patria;4 - Muy negativa;2 - Algo positiva;SI;No tiene opinión formada;Horacio R Larreta;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;1.07954099546258;0.340591072105347;1.25706235116014;0.42814421388490026;1.02929048551713;0.44068476578093896;0.997005690313739;0.43936521911817344;2.0;2.0;2.0;1.0;2.0;1.0
IVR;Moreno;Tercera;2 - Mujer;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;Myriam Bregmandel Frente de Izquierda;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;No sabe // Está indeciso;Myriam Bregman;Axel Kicillof de Unión por la Patria;3 - Algo negativa;5 - Ns/Nc;SI;No;No fuiste a votar;1.88490361692397;1.19470966426349;2.251912567344274;1.06714403708791;2.4031150682847686;1.00705495794049;2.4200689440176752;0.916330487738784;2.2175829558332003;1.07954099546258;2.393971711661024;1.04974821868862;2.5130675399071065;1.02929048551713;2.5866765082883254;1.07373862755802;2.777414483946078;1.0;2.0;1.0;1.0;2.0;3.0
IVR;Moreno;Tercera;2 - Mujer;18 a 29;2 - Nivel Secundario, ya sea completo o incompleto;1 - Muy positiva;1 - Muy positiva;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;No sabe // Está indeciso;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;3 - Algo negativa;4 - Muy negativa;No;No;No fuiste a votar;1.72940482220138;1.19470966426349;2.066136654507871;1.06714403708791;2.2048654106668377;1.00705495794049;2.2204206434035334;1.0423058837271;2.3143575009686157;1.07954099546258;2.4984438004519487;1.04974821868862;2.622736929018059;1.02929048551713;2.6995581670527047;0.920987790896472;2.4862601126703994;1.0;1.0;2.0;1.0;2.0;2.0
IVR;Moreno;Tercera;1 - Hombre;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;1 - Muy positiva;1 - Muy positiva;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Sergio Massa;El “Pollo” Sobrero por el Frente de Izquierda;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;1.88490361692397;1.19470966426349;2.251912567344274;1.06714403708791;2.4031150682847686;1.00705495794049;2.4200689440176752;0.916330487738784;2.2175829558332003;0.926079915545157;2.0536590364523897;0.645247436849384;1.3251182294334802;1.02929048551713;1.3639315857411867;1.07373862755802;1.4645060289567757;1.0;1.0;2.0;1.0;2.0;2.0
IVR;Moreno;Tercera;1 - Hombre;18 a 29;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;4 - Muy negativa;2 - Algo positiva;SI;No;Otro;1.72940482220138;0.526070473344839;0.9097888134203271;1.06714403708791;0.9708757072507872;0.996126363843845;0.967114888008048;1.0423058837271;1.0080295380108637;0.926079915545157;0.9335159094281243;0.585714285714286;0.546773604093616;1.02929048551713;0.562788868425469;0.920987790896472;0.518321676672298;1.0;2.0;2.0;1.0;2.0;1.0
IVR;Moreno;Tercera;1 - Hombre;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Néstor Grindetti de Juntos;1 - Muy positiva;1 - Muy positiva;SI;SI;Bullrich;1.88490361692397;0.526070473344839;0.991592137964592;1.06714403708791;1.0581716372521666;0.996126363843845;1.054072665338689;0.916330487738784;0.9658789195419208;0.926079915545157;0.8944810682362295;1.03399275840472;0.9248869470863795;1.02929048551713;0.9519773348149958;1.07373862755802;1.0221748369505954;2.0;1.0;1.0;2.0;1.0;1.0
IVR;Perón;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;No sabe // Está indeciso;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;2 - Algo positiva;SI;No tiene opinión formada;Sergio Massa;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;0.645247436849384;0.4328386773568909;1.02929048551713;0.4455167323672667;0.997005690313739;0.444182717300148;1.0;2.0;2.0;1.0;2.0;1.0
IVR;Perón;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;3 - Algo negativa;2 - Algo positiva;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;3 - Algo negativa;SI;SI;Grabois;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;1.62957013804576;0.4761191432737323;1.02929048551713;0.49006490414421994;0.997005690313739;0.4885974980548443;2.0;1.0;2.0;1.0;1.0;2.0
IVR;Perón;Tercera;1 - Hombre;18 a 29;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;1 - Muy positiva;1 - Muy positiva;1 - Muy positiva;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;No sabe // Está indeciso;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;1 - Muy positiva;1 - Muy positiva;No;No;Grabois;1.72940482220138;0.526070473344839;0.9097888134203271;1.06714403708791;0.9708757072507872;0.996126363843845;0.967114888008048;1.0423058837271;1.0080295380108637;0.926079915545157;0.9335159094281243;1.62957013804576;1.5212296493947017;1.02929048551713;1.5657872044085261;0.920987790896472;1.442070898402171;1.0;1.0;1.0;1.0;1.0;1.0
IVR;Perón;Tercera;2 - Mujer;30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;1 - Muy positiva;3 - Algo negativa;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;Carolina Píparo de La Libertad Avanza;1 - Muy positiva;5 - Ns/Nc;SI;SI;Javier Milei;1.88490361692397;1.19470966426349;2.251912567344274;1.06714403708791;2.4031150682847686;1.00705495794049;2.4200689440176752;0.916330487738784;2.2175829558332003;1.07954099546258;2.393971711661024;1.58246318882505;3.788372108792067;1.02929048551713;3.899335367178141;1.07373862755802;4.186867005542306;2.0;1.0;2.0;2.0;1.0;3.0
IVR;Perón;Tercera;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;No vi el debate;Axel Kicillof de Unión por la Patria;5 - Ns/Nc;5 - Ns/Nc;No;No tiene opinión formada;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;1.07954099546258;0.340591072105347;0.645247436849384;0.21976551628975888;1.02929048551713;0.2262025549618087;0.997005690313739;0.22552523446042955;1.0;2.0;1.0;1.0;3.0;3.0
IVR;Perón;Tercera;1 - Hombre;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;No sabe // Está indeciso;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;0.926079915545157;0.6708103785275875;0.645247436849384;0.4328386773568909;1.02929048551713;0.4455167323672667;0.997005690313739;0.444182717300148;1.0;2.0;2.0;1.0;2.0;2.0
IVR;Quilmes;Tercera;2 - Mujer;Más de 50;1 - Nivel Primario, ya sea completo o incompleto;1 - Muy positiva;5 - Ns/Nc;1 - Muy positiva;5 - Ns/Nc;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;No sabe // Está indeciso;No fui a votar;5 - Ns/Nc;5 - Ns/Nc;No;No tiene opinión formada;Sergio Massa;0.525664121129009;1.70745517192425;0.8975479223167417;1.06714403708791;0.9578129133009535;0.994940874008987;0.9529672170967448;1.07325861063304;1.0227802714000869;1.07954099546258;1.1041332323267377;0.645247436849384;0.7124391380990529;1.02929048551713;0.7333068263553799;0.997005690313739;0.7311110786222227;1.0;3.0;1.0;3.0;3.0;3.0
IVR;Quilmes;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;2 - Algo positiva;3 - Algo negativa;SI;SI;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;0.645247436849384;0.18852496720437173;1.02929048551713;0.1940469550258888;0.997005690313739;0.19346591834886534;2.0;1.0;1.0;2.0;1.0;2.0
IVR;Quilmes;Tercera;2 - Mujer;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;Néstor Grindetti de Juntos;3 - Algo negativa;2 - Algo positiva;SI;SI;Horacio R Larreta;1.88490361692397;0.526070473344839;0.991592137964592;1.06714403708791;1.0581716372521666;0.996126363843845;1.054072665338689;0.916330487738784;0.9658789195419208;1.07954099546258;1.0427058902986066;1.25706235116014;1.3107463180272934;1.02929048551713;1.3491387140721034;1.07373862755802;1.4486223512331724;2.0;2.0;1.0;2.0;2.0;1.0
IVR;Quilmes;Tercera;1 - Hombre;30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;No sabe // Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Myriam Bregman;Carolina Píparo de La Libertad Avanza;3 - Algo negativa;1 - Muy positiva;SI;SI;Sergio Massa;1.88490361692397;0.526070473344839;0.991592137964592;1.06714403708791;1.0581716372521666;0.996126363843845;1.054072665338689;0.916330487738784;0.9658789195419208;0.926079915545157;0.8944810682362295;0.645247436849384;0.5771616165897261;1.02929048551713;0.5940669605614909;1.07373862755802;0.6378726429108597;2.0;2.0;1.0;2.0;2.0;1.0
IVR;Quilmes;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;0.645247436849384;0.18852496720437173;1.02929048551713;0.1940469550258888;0.997005690313739;0.19346591834886534;1.0;2.0;2.0;1.0;2.0;2.0
IVR;San Fernando;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;3 - Algo negativa;2 - Algo positiva;4 - Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Ninguno;Néstor Grindetti de Juntos;5 - Ns/Nc;2 - Algo positiva;SI;SI;Horacio R Larreta;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;1.25706235116014;0.36728179763639157;1.02929048551713;0.3780396598107658;0.997005690313739;0.37690769199560364;2.0;2.0;1.0;2.0;3.0;1.0
IVR;San Fernando;Tercera;2 - Mujer;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;Myriam Bregmandel Frente de Izquierda;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Myriam Bregman;El “Pollo” Sobrero por el Frente de Izquierda;4 - Muy negativa;5 - Ns/Nc;No;No;Myriam Bregman  o Gabriel Solano;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;1.07954099546258;0.340591072105347;1.07851510539549;0.36733261602846123;1.02929048551713;0.3780919666982124;0.997005690313739;0.37695984226003043;1.0;2.0;2.0;1.0;2.0;3.0
IVR;San Fernando;Tercera;2 - Mujer;Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;4 - Muy negativa;4 - Muy negativa;SI;No;Sergio Massa;0.525664121129009;1.19470966426349;0.6280160056694009;1.06714403708791;0.6701835356458682;1.00705495794049;0.6749116523022586;1.07325861063304;0.7243547422499714;1.07954099546258;0.7819706395165748;0.645247436849384;0.5045645508395435;1.02929048551713;0.5193434915083665;0.997005690313739;0.5177884162612463;1.0;2.0;2.0;1.0;2.0;2.0
IVR;San Fernando;Tercera;1 - Hombre;Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;2 - Algo positiva;3 - Algo negativa;1 - Muy positiva;3 - Algo negativa;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Sergio Massa;Néstor Grindetti de Juntos;2 - Algo positiva;1 - Muy positiva;SI;No tiene opinión formada;Bullrich;0.525664121129009;0.526070473344839;0.27653637302273654;1.06714403708791;0.2951041415091313;0.996126363843845;0.2939610154367504;1.07325861063304;0.31549619100792436;0.926079915545157;0.2921746859234373;1.03399275840472;0.30210650943400763;1.02929048551713;0.31095535577321515;0.997005690313739;0.31002425913942866;1.0;2.0;1.0;2.0;1.0;1.0
